cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,producto,saldo_producto,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,canal,estado_producto,cupo_credito_estado,aplica_fecha_vencimiento,primer_movimiento_cliente_producto,categoria_saldo
C001170,Cliente 1170,AFFLUENT,Loja,46,1729.21,Crédito Vehicular,20735.12,,2031-02-04,2026-06-25,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-02-14,VALIDADO - HISTÓRICO DISPONIBLE
C000525,Cliente 0525,MASS,Guayaquil,44,809.82,Tarjeta de Crédito,202.78,900.0,2029-10-26,2025-07-31,SUPERMARKET,41.02,App,Activo,CON CUPO,SI,2025-03-22,VALIDADO - HISTÓRICO DISPONIBLE
C000145,Cliente 0145,JOVEN,Cuenca,37,1649.94,Tarjeta de Crédito,1105.64,4600.0,2027-09-21,2025-02-05,STREAMING,39.59,Branch,Activo,CON CUPO,SI,2025-02-05,VALIDADO - HISTÓRICO DISPONIBLE
C001257,Cliente 1257,MASS,Guayaquil,40,1648.1,Tarjeta de Crédito,209.16,2200.0,2028-07-20,2026-06-02,FOOD,137.81,POS,Activo,CON CUPO,SI,2025-05-24,VALIDADO - HISTÓRICO DISPONIBLE
C001028,Cliente 1028,MASS,Ambato,38,1156.82,Tarjeta de Crédito,226.16,3400.0,2027-11-13,2025-02-18,FUEL,117.73,Web,Activo,CON CUPO,SI,2025-02-04,VALIDADO - HISTÓRICO DISPONIBLE
C001589,Cliente 1589,PYME,Manta,41,3379.56,Tarjeta de Crédito,1907.39,4500.0,2026-12-03,2025-06-17,ENTERTAINMENT,164.42,POS,Activo,CON CUPO,SI,2025-02-13,VALIDADO - HISTÓRICO DISPONIBLE
C001083,Cliente 1083,MASS,Cuenca,45,597.45,Tarjeta de Crédito,321.68,1700.0,2030-08-01,2025-12-04,ENTERTAINMENT,108.29,POS,Activo,CON CUPO,SI,2025-02-04,VALIDADO - HISTÓRICO DISPONIBLE
C000989,Cliente 0989,MASS,Guayaquil,18,1409.88,Cuenta Corriente,6355.05,,,2026-07-08,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-06-19,VALIDADO - HISTÓRICO DISPONIBLE
C001214,Cliente 1214,MASS,Cuenca,25,920.9,Tarjeta de Crédito,952.44,1900.0,2029-05-08,2026-04-22,EDUCATION,56.01,POS,Activo,CON CUPO,SI,2025-03-02,VALIDADO - HISTÓRICO DISPONIBLE
C000914,Cliente 0914,AFFLUENT,Guayaquil,36,2003.39,Tarjeta de Crédito,437.9,2000.0,2026-10-27,2025-10-22,STREAMING,46.44,Branch,Activo,CON CUPO,SI,13/01/2025,VALIDADO - HISTÓRICO DISPONIBLE
C000216,Cliente 0216,PYME,Guayaquil,43,2895.72,Crédito de Consumo,14615.95,,2028-11-01,2026-08-30,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-10-22,VALIDADO - HISTÓRICO DISPONIBLE
C001730,Cliente 1730,MASS,Quito,47,578.08,Tarjeta de Crédito,287.85,600.0,2028-04-23,2025-12-13,STREAMING,40.23,Branch,Activo,CON CUPO,SI,2025-03-13,VALIDADO - HISTÓRICO DISPONIBLE
C000462,Cliente 0462,JOVEN,Quito,36,746.86,Tarjeta de Crédito,498.93,1300.0,2030-07-21,2025-04-16,TECHNOLOGY,17.06,POS,Activo,CON CUPO,SI,2025-03-10,VALIDADO - HISTÓRICO DISPONIBLE
C001126,Cliente 1126,MASS,Manta,18,761.56,Tarjeta de Crédito,1136.16,1900.0,2028-02-11,2025-04-21,EDUCATION,94.56,App,Activo,CON CUPO,SI,2025-01-13,VALIDADO - HISTÓRICO DISPONIBLE
C001722,Cliente 1722,MASS,Quito,18,683.18,Tarjeta de Crédito,429.33,1000.0,2026-12-07,2026-03-31,STREAMING,22.92,Web,Activo,CON CUPO,SI,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C001448,Cliente 1448,AFFLUENT,Guayaquil,52,1225.57,Tarjeta de Crédito,1041.51,2300.0,2028-03-23,2025-03-11,STREAMING,108.29,App,Activo,CON CUPO,SI,2025-03-11,VALIDADO - HISTÓRICO DISPONIBLE
C000851,Cliente 0851,JOVEN,Quito,24,1043.27,Crédito Vehicular,12587.65,,2028-02-04,2026-04-07,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-08-17,VALIDADO - HISTÓRICO DISPONIBLE
C000806,Cliente 0806,MASS,Quito,28,1399.61,Tarjeta de Crédito,553.83,2000.0,2026-10-27,2026-07-23,SUPERMARKET,44.74,App,Activo,CON CUPO,SI,2025-05-11,VALIDADO - HISTÓRICO DISPONIBLE
C002111,Cliente 2111,PREMIUM,Guayaquil,42,3325.71,Tarjeta de Crédito,1006.41,5000.0,2026-10-09,2025-05-07,SUPERMARKET,100.9,POS,Activo,CON CUPO,SI,2025-03-22,VALIDADO - HISTÓRICO DISPONIBLE
C000380,Cliente 0380,MASS,Cuenca,22,1214.19,Tarjeta de Crédito,608.15,2600.0,2030-03-26,2025-05-30,HEALTH,18.33,App,Activo,CON CUPO,SI,2025-01-06,VALIDADO - HISTÓRICO DISPONIBLE
C000341,Cliente 0341,MASS,Ambato,31,860.36,Cuenta de Ahorros,1138.38,,,2025-10-22,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-07-21,VALIDADO - HISTÓRICO DISPONIBLE
C001103,Cliente 1103,MASS,Guayaquil,58,504.33,Tarjeta de Crédito,109.58,500.0,2028-07-04,2026-03-13,FUEL,48.96,Web,Activo,CON CUPO,SI,2025-01-09,VALIDADO - HISTÓRICO DISPONIBLE
C000629,Cliente 0629,MASS,Guayaquil,32,1784.58,Tarjeta de Crédito,814.82,2400.0,2029-04-16,2026-05-17,HEALTH,126.66,App,Activo,CON CUPO,SI,2025-04-25,VALIDADO - HISTÓRICO DISPONIBLE
C001439,Cliente 1439,MASS,Quito,25,960.05,Tarjeta de Crédito,1729.2,2600.0,2027-07-16,2025-06-08,STREAMING,25.55,POS,Activo,CON CUPO,SI,2025-04-08,VALIDADO - HISTÓRICO DISPONIBLE
C000841,Cliente 0841,MASS,Manta,30,1155.77,Tarjeta de Crédito,108.24,2000.0,2030-10-08,2026-05-20,TRAVEL,117.68,POS,Activo,CON CUPO,SI,2025-07-02,VALIDADO - HISTÓRICO DISPONIBLE
C001106,Cliente 1106,MASS,Manta,52,584.23,Tarjeta de Crédito,630.73,1700.0,2030-06-27,2025-08-06,FUEL,16.21,POS,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C000976,Cliente 0976,PREMIUM,Quito,50,4217.65,Tarjeta de Crédito,2877.68,6200.0,2029-11-08,2025-11-24,STREAMING,187.34,POS,Activo,CON CUPO,SI,2025-01-28,VALIDADO - HISTÓRICO DISPONIBLE
C000320,Cliente 0320,MASS,Guayaquil,22,1914.69,Tarjeta de Crédito,917.64,2400.0,2028-12-14,2026-02-15,TECHNOLOGY,56.52,POS,Activo,CON CUPO,SI,2025-01-08,VALIDADO - HISTÓRICO DISPONIBLE
C000061,Cliente 0061,PYME,Quito,49,2806.06,Tarjeta de Crédito,1023.8,7700.0,2027-07-21,2025-07-25,SUPERMARKET,257.39,App,Activo,CON CUPO,SI,2025-04-01,VALIDADO - HISTÓRICO DISPONIBLE
C001171,Cliente 1171,MASS,Quito,47,1098.76,Crédito de Consumo,6842.82,,2031-03-25,2025-03-07,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-03-07,VALIDADO - HISTÓRICO DISPONIBLE
C000571,Cliente 0571,PREMIUM,Guayaquil,52,9931.98,Tarjeta de Crédito,5288.19,22300.0,2029-06-28,2025-11-24,FOOD,744.82,POS,Activo,CON CUPO,SI,2025-05-12,VALIDADO - HISTÓRICO DISPONIBLE
C001367,Cliente 1367,MASS,Quito,49,911.61,Tarjeta de Crédito,1159.47,2500.0,2026-12-16,2026-08-13,SUPERMARKET,29.42,Branch,Activo,CON CUPO,SI,2026-03-08,VALIDADO - HISTÓRICO DISPONIBLE
C000458,Cliente 0458,PYME,Quito,20,3840.77,Tarjeta de Crédito,2311.55,7700.0,2027-10-08,2026-02-06,FOOD,67.95,Web,Activo,CON CUPO,SI,2025-01-15,VALIDADO - HISTÓRICO DISPONIBLE
C000403,Cliente 0403,PYME,Quito,38,3338.95,Crédito Hipotecario,26142.75,,2027-07-09,2025-11-01,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-11-01,VALIDADO - HISTÓRICO DISPONIBLE
C001211,Cliente 1211,MASS,Guayaquil,51,712.17,Crédito de Consumo,3659.17,,2032-07-20,2025-11-12,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-02-09,VALIDADO - HISTÓRICO DISPONIBLE
C000062,Cliente 0062,PREMIUM,Quito,47,3540.36,Tarjeta de Crédito,576.37,4500.0,2026-10-30,2026-03-07,TECHNOLOGY,240.26,POS,Activo,CON CUPO,SI,2025-04-03,VALIDADO - HISTÓRICO DISPONIBLE
C000047,Cliente 0047,MASS,Quito,44,610.24,Tarjeta de Crédito,300.0,800.0,2026-10-05,2026-01-27,TECHNOLOGY,45.56,Branch,Activo,CON CUPO,SI,2025-03-14,VALIDADO - HISTÓRICO DISPONIBLE
C001003,Cliente 1003,MASS,Quito,50,1222.3,Crédito Hipotecario,70770.17,,2031-05-11,2025-05-25,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-05-25,VALIDADO - HISTÓRICO DISPONIBLE
C000777,Cliente 0777,PREMIUM,Quito,43,3548.72,Tarjeta de Crédito,2052.19,5300.0,2028-05-25,2026-03-04,SUPERMARKET,115.68,App,Activo,CON CUPO,SI,2025-03-13,VALIDADO - HISTÓRICO DISPONIBLE
C001855,Cliente 1855,JOVEN,Quito,33,763.54,Tarjeta de Crédito,1106.26,1500.0,2030-05-09,2026-05-09,STREAMING,15.25,POS,Activo,CON CUPO,SI,2025-01-22,VALIDADO - HISTÓRICO DISPONIBLE
C000844,Cliente 0844,MASS,Manta,34,1392.82,Tarjeta de Crédito,240.31,3900.0,2027-10-23,2026-07-20,SUPERMARKET,65.16,App,Activo,CON CUPO,SI,2025-03-19,VALIDADO - HISTÓRICO DISPONIBLE
C001629,Cliente 1629,PYME,Loja,34,2636.08,Tarjeta de Crédito,3359.73,7800.0,2029-05-07,2026-07-11,FOOD,72.98,POS,Activo,CON CUPO,SI,2026-04-29,VALIDADO - HISTÓRICO DISPONIBLE
C001355,Cliente 1355,MASS,Quito,50,1164.09,Cuenta Corriente,1778.6,,,2025-09-10,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-09-10,VALIDADO - HISTÓRICO DISPONIBLE
C001608,Cliente 1608,PYME,Quito,40,3325.51,Tarjeta de Crédito,630.11,3700.0,2029-10-30,2025-06-12,FUEL,250.95,App,Activo,CON CUPO,SI,2025-01-03,VALIDADO - HISTÓRICO DISPONIBLE
C001890,Cliente 1890,PREMIUM,Guayaquil,38,3170.54,Tarjeta de Crédito,1491.76,7200.0,2027-08-19,2025-09-28,STREAMING,242.43,Web,Activo,CON CUPO,SI,2025-05-18,VALIDADO - HISTÓRICO DISPONIBLE
C000803,Cliente 0803,MASS,Guayaquil,30,703.5,Tarjeta de Crédito,223.63,1300.0,2027-08-22,2025-06-18,ENTERTAINMENT,23.24,Branch,Activo,CON CUPO,SI,2025-02-19,VALIDADO - HISTÓRICO DISPONIBLE
C000641,Cliente 0641,JOVEN,Cuenca,46,650.58,Tarjeta de Crédito,346.64,1100.0,2028-07-22,2026-02-09,OTHERS,114.99,POS,Activo,CON CUPO,SI,2025-01-19,VALIDADO - HISTÓRICO DISPONIBLE
C001600,Cliente 1600,MASS,Quito,33,787.15,Crédito Vehicular,31501.91,,2029-07-16,2025-01-12,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-01-12,VALIDADO - HISTÓRICO DISPONIBLE
C000282,Cliente 0282,MASS,Manta,37,1211.62,Tarjeta de Crédito,705.81,2500.0,2030-02-01,2026-08-04,FOOD,66.91,App,Activo,CON CUPO,SI,2025-02-15,VALIDADO - HISTÓRICO DISPONIBLE
C000722,Cliente 0722,AFFLUENT,Guayaquil,47,2116.37,Tarjeta de Crédito,1879.85,5100.0,2027-12-19,2026-03-14,EDUCATION,108.02,POS,Activo,CON CUPO,SI,2025-02-12,VALIDADO - HISTÓRICO DISPONIBLE
C000690,Cliente 0690,PREMIUM,Cuenca,53,3287.27,Tarjeta de Crédito,1016.2,8100.0,2027-01-18,2026-04-26,STREAMING,46.0,POS,Activo,CON CUPO,SI,2025-01-08,VALIDADO - HISTÓRICO DISPONIBLE
C000965,Cliente 0965,MASS,Ambato,39,1087.12,Tarjeta de Crédito,745.58,1700.0,2027-10-11,2026-07-10,ENTERTAINMENT,131.83,POS,Activo,CON CUPO,SI,2025-01-16,VALIDADO - HISTÓRICO DISPONIBLE
C000324,Cliente 0324,MASS,Manta,38,719.65,Tarjeta de Crédito,560.0,800.0,2028-05-25,2025-05-15,FOOD,8.99,App,Activo,CON CUPO,SI,2025-01-18,VALIDADO - HISTÓRICO DISPONIBLE
C000483,Cliente 0483,AFFLUENT,Quito,31,3260.26,Tarjeta de Crédito,0.0,7000.0,2030-09-08,2026-05-02,SUPERMARKET,166.39,App,Activo,CON CUPO,SI,2025-03-10,VALIDADO - HISTÓRICO DISPONIBLE
C001204,Cliente 1204,AFFLUENT,Guayaquil,24,1669.62,Crédito Hipotecario,45067.14,,2032-04-17,2025-06-30,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-06-30,VALIDADO - HISTÓRICO DISPONIBLE
C000955,Cliente 0955,PREMIUM,Guayaquil,44,4027.47,Tarjeta de Crédito,3208.29,9000.0,2028-08-06,2025-04-07,OTHERS,140.77,Web,Activo,CON CUPO,SI,2025-03-27,VALIDADO - HISTÓRICO DISPONIBLE
C000490,Cliente 0490,MASS,Quito,52,1212.76,Crédito de Consumo,5805.23,,2030-10-07,2025-12-09,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C000384,Cliente 0384,MASS,Guayaquil,39,769.73,Cuenta de Ahorros,2545.4,,,2025-10-26,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-10-26,VALIDADO - HISTÓRICO DISPONIBLE
C001568,Cliente 1568,JOVEN,Quito,77,816.73,Crédito de Consumo,2084.32,,2026-12-29,2025-10-08,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-03-18,VALIDADO - HISTÓRICO DISPONIBLE
C001719,Cliente 1719,JOVEN,Quito,50,766.95,Tarjeta de Crédito,290.64,2000.0,2028-01-26,2026-05-12,EDUCATION,4.21,POS,Activo,CON CUPO,SI,2025-01-03,VALIDADO - HISTÓRICO DISPONIBLE
C000519,Cliente 0519,JOVEN,Manta,38,627.12,Cuenta de Ahorros,1493.56,,,2026-04-13,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-02-25,VALIDADO - HISTÓRICO DISPONIBLE
C001424,Cliente 1424,MASS,Guayaquil,55,774.59,Tarjeta de Crédito,1906.36,2300.0,2029-05-09,2026-01-23,TRAVEL,52.62,POS,Activo,CON CUPO,SI,2025-08-29,VALIDADO - HISTÓRICO DISPONIBLE
C000002,Cliente 0002,MASS,Loja,55,651.61,Crédito Hipotecario,73155.65,,2029-09-11,2026-08-22,NO APLICA,0.0,Web,Activo,NO APLICA,SI,2025-08-13,VALIDADO - HISTÓRICO DISPONIBLE
C000879,Cliente 0879,MASS,Ambato,34,685.55,Tarjeta de Crédito,495.19,1300.0,2028-01-15,2025-08-18,EDUCATION,19.44,App,Activo,CON CUPO,SI,2025-01-20,VALIDADO - HISTÓRICO DISPONIBLE
C001836,Cliente 1836,AFFLUENT,Cuenca,40,1810.83,Tarjeta de Crédito,1744.1,3500.0,2028-09-13,2026-07-31,EDUCATION,38.62,POS,Activo,CON CUPO,SI,2025-08-22,VALIDADO - HISTÓRICO DISPONIBLE
C001696,Cliente 1696,JOVEN,Quito,32,592.94,Tarjeta de Crédito,717.88,1500.0,2028-03-06,2026-07-14,ENTERTAINMENT,5.58,POS,Activo,CON CUPO,SI,2025-04-03,VALIDADO - HISTÓRICO DISPONIBLE
C001359,Cliente 1359,PREMIUM,Cuenca,38,1982.17,Cuenta de Ahorros,-100.0,,,2026-05-21,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-03-16,VALIDADO - HISTÓRICO DISPONIBLE
C001455,Cliente 1455,MASS,Ambato,22,587.5,Tarjeta de Crédito,209.88,1700.0,2028-11-04,2025-01-01,SUPERMARKET,36.37,Web,Activo,CON CUPO,SI,2025-01-01,VALIDADO - HISTÓRICO DISPONIBLE
C001379,Cliente 1379,JOVEN,Guayaquil,62,1688.96,Cuenta de Ahorros,3367.95,,,2026-05-08,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-11-16,VALIDADO - HISTÓRICO DISPONIBLE
C000784,Cliente 0784,MASS,Quito,43,1591.28,Tarjeta de Crédito,748.2,3000.0,2028-06-28,2025-04-19,OTHERS,116.02,App,Activo,CON CUPO,SI,2025-03-25,VALIDADO - HISTÓRICO DISPONIBLE
C002061,Cliente 2061,MASS,Quito,45,1212.68,Tarjeta de Crédito,781.62,2500.0,2029-10-29,2026-06-21,FOOD,53.11,POS,Activo,CON CUPO,SI,2025-02-22,VALIDADO - HISTÓRICO DISPONIBLE
C001750,Cliente 1750,MASS,Cuenca,46,615.37,Tarjeta de Crédito,595.06,1800.0,2026-11-13,2025-10-11,ENTERTAINMENT,57.61,POS,Activo,CON CUPO,SI,2025-04-26,VALIDADO - HISTÓRICO DISPONIBLE
C000630,Cliente 0630,AFFLUENT,Quito,49,2733.71,Tarjeta de Crédito,390.62,6200.0,2027-02-09,2025-03-17,FOOD,87.2,POS,Activo,CON CUPO,SI,2025-03-17,VALIDADO - HISTÓRICO DISPONIBLE
C000285,Cliente 0285,MASS,Guayaquil,28,841.54,Tarjeta de Crédito,569.18,1400.0,2027-05-15,2025-05-29,FOOD,60.63,Branch,Activo,CON CUPO,SI,2025-01-19,VALIDADO - HISTÓRICO DISPONIBLE
C000221,Cliente 0221,MASS,Guayaquil,46,1075.39,Tarjeta de Crédito,470.93,2500.0,2027-12-30,2026-03-10,ENTERTAINMENT,42.19,POS,Activo,CON CUPO,SI,2025-02-15,VALIDADO - HISTÓRICO DISPONIBLE
C000058,Cliente 0058,AFFLUENT,Ambato,34,2848.8,Tarjeta de Crédito,0.0,6000.0,2029-08-15,2026-05-02,OTHERS,266.11,Web,Activo,CON CUPO,SI,2025-01-13,VALIDADO - HISTÓRICO DISPONIBLE
C000142,Cliente 0142,PREMIUM,Guayaquil,20,7922.7,Tarjeta de Crédito,4631.88,12600.0,2029-08-16,2026-06-01,TRAVEL,394.9,POS,Activo,CON CUPO,SI,2025-04-02,VALIDADO - HISTÓRICO DISPONIBLE
C000131,Cliente 0131,MASS,Guayaquil,31,2146.75,Tarjeta de Crédito,112.64,3000.0,2026-12-14,2025-07-23,FOOD,169.17,POS,Activo,CON CUPO,SI,2025-05-21,VALIDADO - HISTÓRICO DISPONIBLE
C002172,Cliente 2172,MASS,Ambato,18,1832.64,Cuenta de Ahorros,6539.45,,,2025-01-03,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-01-03,VALIDADO - HISTÓRICO DISPONIBLE
C001248,Cliente 1248,AFFLUENT,Quito,47,2442.61,Tarjeta de Crédito,1920.26,6500.0,2028-04-12,2025-06-15,FOOD,383.65,POS,Activo,CON CUPO,SI,2025-03-07,VALIDADO - HISTÓRICO DISPONIBLE
C000010,Cliente 0010,MASS,Quito,45,695.13,Tarjeta de Crédito,270.43,2000.0,2027-12-19,2025-09-09,FUEL,18.02,POS,Activo,CON CUPO,SI,2025-02-12,VALIDADO - HISTÓRICO DISPONIBLE
C000674,Cliente 0674,MASS,Quito,43,1518.72,Tarjeta de Crédito,1469.78,2700.0,2030-07-13,2025-10-15,ENTERTAINMENT,340.5,POS,Activo,CON CUPO,SI,2025-05-05,VALIDADO - HISTÓRICO DISPONIBLE
C001738,Cliente 1738,JOVEN,Guayaquil,35,718.84,Tarjeta de Crédito,650.21,1800.0,2028-05-25,2025-06-16,ENTERTAINMENT,82.7,Web,Activo,CON CUPO,SI,2025-01-26,VALIDADO - HISTÓRICO DISPONIBLE
C001940,Cliente 1940,MASS,Quito,30,526.18,Crédito de Consumo,4173.32,,2027-11-27,2026-02-23,NO APLICA,0.0,App,Activo,NO APLICA,SI,2026-02-23,VALIDADO - HISTÓRICO DISPONIBLE
C001109,Cliente 1109,JOVEN,Guayaquil,42,444.49,Crédito de Consumo,1817.29,,2029-06-01,2025-04-16,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-04-16,VALIDADO - HISTÓRICO DISPONIBLE
C001333,Cliente 1333,AFFLUENT,Quito,35,2156.49,Tarjeta de Crédito,1895.19,3600.0,2029-11-07,2026-01-31,HEALTH,186.12,ATM,Activo,CON CUPO,SI,2025-03-03,VALIDADO - HISTÓRICO DISPONIBLE
C000508,Cliente 0508,AFFLUENT,Quito,35,1331.37,Tarjeta de Crédito,1407.41,2000.0,2028-08-31,2025-07-23,TECHNOLOGY,49.59,App,Activo,CON CUPO,SI,2025-02-13,VALIDADO - HISTÓRICO DISPONIBLE
C001871,Cliente 1871,AFFLUENT,Cuenca,45,1392.55,Tarjeta de Crédito,1714.76,3900.0,2027-03-26,2025-07-18,OTHERS,93.43,Web,Activo,CON CUPO,SI,2025-06-01,VALIDADO - HISTÓRICO DISPONIBLE
C000380,Cliente 0380,MASS,Cuenca,22,1214.19,Tarjeta de Crédito,608.15,2600.0,2030-03-26,2025-03-02,ENTERTAINMENT,23.87,App,Activo,CON CUPO,SI,2025-01-06,VALIDADO - HISTÓRICO DISPONIBLE
C001368,Cliente 1368,AFFLUENT,Guayaquil,48,2416.08,Tarjeta de Crédito,560.74,6300.0,2027-08-01,2025-06-19,STREAMING,288.68,Web,Activo,CON CUPO,SI,2025-02-28,VALIDADO - HISTÓRICO DISPONIBLE
C001949,Cliente 1949,MASS,Quito,33,582.27,Cuenta de Ahorros,1473.83,,,2025-09-16,NO APLICA,0.0,Branch,Activo,NO APLICA,NO,2025-09-16,VALIDADO - HISTÓRICO DISPONIBLE
C001880,Cliente 1880,MASS,Quito,36,690.97,Crédito de Consumo,6955.81,,2029-10-23,2025-12-24,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-04-30,VALIDADO - HISTÓRICO DISPONIBLE
C000348,Cliente 0348,AFFLUENT,Guayaquil,43,4111.28,Tarjeta de Crédito,1939.99,6700.0,2029-10-22,2025-03-28,FOOD,92.41,POS,Activo,CON CUPO,SI,2025-02-04,VALIDADO - HISTÓRICO DISPONIBLE
C001438,Cliente 1438,MASS,Ambato,49,834.8,Cuenta de Ahorros,2208.35,,,2025-04-22,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-03-17,VALIDADO - HISTÓRICO DISPONIBLE
C002012,Cliente 2012,PYME,Guayaquil,32,2705.32,Tarjeta de Crédito,1700.16,7100.0,2027-02-06,2026-01-28,TECHNOLOGY,173.33,App,Activo,CON CUPO,SI,2025-02-09,VALIDADO - HISTÓRICO DISPONIBLE
C001019,Cliente 1019,AFFLUENT,Guayaquil,39,1958.11,Cuenta de Ahorros,4871.66,,,2025-01-17,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-01-17,VALIDADO - HISTÓRICO DISPONIBLE
C001944,Cliente 1944,MASS,Quito,37,1281.13,Tarjeta de Crédito,1795.67,2400.0,2027-08-10,2025-03-12,HEALTH,42.49,POS,Activo,CON CUPO,SI,2025-02-02,VALIDADO - HISTÓRICO DISPONIBLE
C000921,Cliente 0921,PYME,Guayaquil,43,3369.31,Cuenta de Ahorros,4919.77,,,2026-07-28,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-11-17,VALIDADO - HISTÓRICO DISPONIBLE
C000637,Cliente 0637,AFFLUENT,Guayaquil,47,2940.24,Tarjeta de Crédito,2584.71,5400.0,2028-06-04,2025-02-28,HEALTH,75.2,Web,Activo,CON CUPO,SI,2025-02-28,VALIDADO - HISTÓRICO DISPONIBLE
C001363,Cliente 1363,AFFLUENT,Ambato,51,1981.91,Tarjeta de Crédito,912.33,4100.0,2029-07-25,2025-07-23,TRAVEL,42.0,POS,Activo,CON CUPO,SI,2025-05-20,VALIDADO - HISTÓRICO DISPONIBLE
C000803,Cliente 0803,AFFLUENT,Guayaquil,30,703.5,Cuenta de Ahorros,535.03,,,2025-08-25,NO APLICA,0.0,App,Activo,NO APLICA,NO,2025-01-30,VALIDADO - HISTÓRICO DISPONIBLE
C001692,Cliente 1692,MASS,Guayaquil,23,559.7,Tarjeta de Crédito,155.34,900.0,2029-09-23,2026-07-04,FOOD,12.2,Branch,Activo,CON CUPO,SI,2025-02-03,VALIDADO - HISTÓRICO DISPONIBLE
C001684,Cliente 1684,MASS,Guayaquil,43,1174.02,Tarjeta de Crédito,1021.18,3100.0,2028-08-19,2026-07-09,TECHNOLOGY,176.71,App,Activo,CON CUPO,SI,2025-05-07,VALIDADO - HISTÓRICO DISPONIBLE
C001851,Cliente 1851,AFFLUENT,Quito,45,2529.15,Crédito Vehicular,23544.81,,2027-06-18,2026-01-06,NO APLICA,0.0,App,Activo,NO APLICA,SI,2025-02-26,VALIDADO - HISTÓRICO DISPONIBLE
C000731,Cliente 0731,PREMIUM,Cuenca,33,2445.99,Tarjeta de Crédito,1438.25,6000.0,2026-12-09,2025-09-30,HEALTH,69.77,Web,Activo,CON CUPO,SI,2025-04-30,VALIDADO - HISTÓRICO DISPONIBLE
C001226,Cliente 1226,PREMIUM,Cuenca,32,4224.23,Crédito de Consumo,20678.34,,2032-07-29,2026-03-17,NO APLICA,0.0,Branch,Activo,NO APLICA,SI,2025-11-07,VALIDADO - HISTÓRICO DISPONIBLE
C002127,Cliente 2127,AFFLUENT,Ambato,51,2537.48,Tarjeta de Crédito,2730.33,5500.0,2027-02-08,2025-12-01,HEALTH,116.52,Web,Activo,CON CUPO,SI,2025-02-21,VALIDADO - HISTÓRICO DISPONIBLE
C001082,Cliente 1082,MASS,Guayaquil,56,782.8,Tarjeta de Crédito,615.38,2100.0,2027-04-08,2026-06-26,FOOD,55.96,App,Activo,CON CUPO,SI,2025-01-03,VALIDADO - HISTÓRICO DISPONIBLE
C000084,Cliente 0084,PREMIUM,Guayaquil,50,4630.39,Tarjeta de Crédito,7566.66,13000.0,2027-06-19,2026-03-30,ENTERTAINMENT,780.88,POS,Activo,CON CUPO,SI,2025-01-27,VALIDADO - HISTÓRICO DISPONIBLE
C001152,Cliente 1152,MASS,Manta,29,691.7,Tarjeta de Crédito,351.17,1800.0,2030-05-18,2025-07-21,HEALTH,43.08,Web,Activo,CON CUPO,SI,2025-02-04,VALIDADO - HISTÓRICO DISPONIBLE
C001314,Cliente 1314,PREMIUM,Guayaquil,36,5231.98,Tarjeta de Crédito,3726.38,8800.0,2029-06-25,2025-04-27,OTHERS,678.88,POS,Activo,CON CUPO,SI,2025-04-27,VALIDADO - HISTÓRICO DISPONIBLE
C001634,Cliente 1634,AFFLUENT,Guayaquil,32,2032.89,Cuenta Corriente,6244.23,,,2026-02-22,NO APLICA,0.0,Web,Activo,NO APLICA,NO,2025-01-06,VALIDADO - HISTÓRICO DISPONIBLE
C000822,Cliente 0822,PYME,Quito,46,1726.48,Tarjeta de Crédito,0.0,2100.0,2029-12-04,2025-03-18,OTHERS,59.77,App,Activo,CON CUPO,SI,2025-03-18,VALIDADO - HISTÓRICO DISPONIBLE
